dialog_act_type,utt
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,飯行かない？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯行きませんか？
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
situation-eat,ご飯食いに行こうよ
